,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Actor
612,-232.45758,98.623856,-30.428204,20.143852,-10.554194,7.5456014,-21.9156,0.47705555,-19.625198,10.409491,-13.115255,5.5537195,-9.039398,0.86308503,-10.070311,2.610096,-13.221042,0.44407868,-7.021809,-2.7461698,-5.396575,-0.27174723,-6.2075167,-0.43595517,-2.8455899,-1.434372,-0.17907324,-3.6577544,-0.25246763,0.025173545,0.4995252,-1.0015463,1.6009012,0.61727965,2.7356477,0.9149059,1.2485311,0.35735992,1.1894602,0.313168,Kamal
613,-284.44006,84.70107,-36.441097,11.552694,-7.8755903,4.2147694,-16.691465,-14.24484,-16.137009,-1.4638821,-9.942467,2.6082969,-12.93021,-2.1530588,-7.976301,5.5560894,-16.537704,3.351353,-2.9918137,0.95238614,2.3853211,8.187597,5.964543,9.93462,-3.3351538,-1.8065854,-1.672469,-3.000714,1.250868,1.4284562,-6.582074,-1.7028881,-3.2560651,2.8833814,-1.7973522,-3.9148302,-2.9598,-1.6360893,-0.85363936,-0.59932595,Kamal
614,-364.04593,111.099,-19.475824,16.668594,-7.1615334,-3.4681513,-3.049472,-3.2397828,-15.51557,3.7914546,-15.864353,-0.7604225,-5.7544246,-0.43707955,-5.2710924,2.4761117,-12.67906,6.8857923,-3.458522,-3.029784,-6.9475355,-0.49196106,-3.5952446,-0.91173977,-3.634792,0.8627297,-2.6466222,-1.193088,-0.27730143,-1.4795958,-0.8313368,-1.2588673,-2.3379548,0.52995414,-1.7805543,-1.8118486,0.4652875,-2.1519818,-0.24602544,-1.1985071,Kamal
615,-345.10345,122.16422,-32.129574,5.9546437,-5.494463,3.8113904,-9.8626375,-7.8668227,-14.987676,5.781558,-7.9714255,2.1209733,-4.2742863,-6.408343,-8.486347,4.135371,-13.080674,4.7612166,-6.93553,-2.134621,-1.6699393,-2.1878138,-1.5220335,1.9711435,-7.5992584,3.2444463,-1.3055695,-0.6814813,-0.20215641,1.0562372,-2.5268662,0.56213665,-0.5405304,0.094960764,0.620176,-0.12028068,0.34771502,-0.44657573,-1.3951284,-0.14350066,Kamal
616,-230.64275,111.002144,-16.741777,39.967022,11.299717,7.077749,-7.7146044,5.4451666,-7.646907,15.800242,-9.080911,5.892366,-3.6874633,1.219006,1.5196383,6.966365,-5.22766,4.112693,-2.0800114,1.5963194,-3.932355,0.68868387,-4.556822,2.3890555,-2.580781,1.2577372,5.560492,-4.8942533,2.4969084,-7.1588593,-0.8083372,1.2191827,3.6461666,4.3260307,-3.004417,-0.58776563,-2.4898098,0.5927438,-1.5402751,1.003172,Kamal
617,-243.34518,132.29254,-18.705185,20.872581,0.5795964,2.069854,-17.871758,8.0251875,-22.20238,6.8922725,-10.707972,6.8644066,-8.796422,6.0777483,-11.077013,4.5299783,-12.109379,3.9776514,-5.289734,-2.7856297,-3.4635592,-1.3495766,-1.4112117,-1.0698932,-1.3845695,4.3315907,-0.00431151,-1.9681419,-4.497898,-7.4682317,0.43381754,3.1276324,-0.49008104,0.7271825,-4.162608,-3.228618,-0.8386043,-0.980173,-3.1298664,-0.5362677,Kamal
618,-282.10043,132.05505,-9.536383,19.598522,3.5318851,1.4631314,-8.28402,3.3045752,-15.989417,10.516516,-12.705892,6.31075,-4.438612,3.8978417,-6.9318333,9.133962,-11.277109,6.3548946,-4.141098,-1.3624638,-5.219922,3.3623142,-4.452869,-2.1780715,-2.1520505,-0.52790886,-1.8223485,-0.25207782,1.0310142,-3.4249349,-1.1092304,3.6078835,-0.5842725,-1.7611954,-3.0474906,-2.8780062,-1.5432088,-5.665648,4.1320996,-3.4909492,Kamal
619,-275.6339,121.68607,-8.891517,12.400444,-0.9324162,5.6350584,-6.3140016,-1.507372,-20.594055,6.1807556,-11.379321,9.540151,-0.9274246,-1.4676172,-10.812635,11.196464,-9.582895,3.910672,0.7928211,-3.651219,-5.582797,1.0591025,-2.7465324,-0.37788874,-2.7096395,-2.4543748,-1.8235723,-1.0073979,-3.031405,2.136527,0.07906238,-3.0558004,-0.3330639,-3.3788536,-1.2657154,-2.2914772,-0.3007859,0.32608446,-4.187921,2.6244154,Kamal
620,-326.37677,116.62701,-3.3152182,24.29565,6.4243803,17.685863,1.9785956,10.294671,-16.577892,1.8821611,-12.549436,16.827599,-2.0118356,0.79592955,-10.919628,6.3938656,-9.65869,1.7691869,4.3524823,1.1433021,-10.33505,4.6954727,-7.6943707,-2.0640829,-1.421006,-5.159126,2.015895,4.2811036,-6.6571493,7.5427294,-2.5689569,-6.276978,2.287115,-3.4734073,3.8784647,-2.3291874,-3.1559167,1.7766439,-12.968422,9.4977665,Kamal
621,-272.50317,75.096405,-27.241726,13.640551,-19.049032,3.4314165,-20.185919,-4.1043887,-17.515493,1.6504735,-11.626624,2.1899326,-6.6761312,1.9768592,-10.04568,7.517804,-9.667887,-0.7140339,-3.4711723,-5.812498,-4.8264985,-0.96667576,-7.274387,-0.29693097,-4.514103,-2.4127166,-2.053757,-1.9923803,-1.0348752,-1.4756517,-2.8406813,-1.7340999,-1.59255,-1.18838,-0.4191814,0.719101,1.5701509,0.7721056,2.1498494,0.9247712,Kamal
622,-201.57819,92.62467,-34.07949,21.627035,-19.612885,5.3653984,-24.517616,-4.8623495,-20.856287,6.516126,-13.471257,3.2571752,-9.250781,0.7760113,-10.462651,7.159132,-15.059173,1.6081923,-4.743339,-2.8029516,-6.0743923,-2.131242,-5.3795567,-1.0300382,-6.142416,-1.7191685,-2.15069,-1.1025631,-0.29191393,0.11058343,-1.8513584,0.13955322,-3.0278435,-1.5072217,-4.4701705,-1.774844,-0.6522319,-0.097501464,-1.2307185,0.07958818,Kamal
623,-179.1737,83.41451,-48.43762,16.951166,-23.014357,7.9076815,-25.743643,-6.447656,-20.17059,10.695225,-13.116341,11.525403,-11.586121,-1.2535182,-10.038564,10.870443,-17.519924,4.8126407,-5.738252,-1.793319,-6.3370295,-2.7385962,-7.3080983,-1.008401,-5.8304353,0.33408645,0.38290715,-0.73585564,1.0847948,0.85272616,-1.4321393,0.8654676,-0.5195519,1.9730949,1.1557676,2.8740377,4.805497,4.224931,3.3045907,1.4456471,Kamal
624,-251.14952,62.16936,-30.79601,24.116587,-14.096716,11.366287,-19.585466,4.7676044,-13.843191,8.196943,-11.283218,5.025582,-8.793871,2.515046,-8.804417,8.895116,-6.972741,2.606322,-4.354348,-0.71105194,-4.5036254,1.0350623,-3.3621972,1.8312142,-4.771029,0.66930366,-2.2529318,-0.87553203,-1.5263873,1.0826601,0.20587055,3.1851096,-1.1931442,-0.5437468,-1.8039215,-0.07103642,-0.12954223,0.5730098,-1.0560005,-2.2271988,Kamal
625,-226.52089,90.224464,-11.635053,33.798447,-6.6844187,22.62845,-4.6048183,14.412303,-7.283546,12.390692,-4.476994,12.635109,-2.3031647,7.975132,-2.7015665,12.939893,-2.909484,7.695947,-1.2184263,1.6868533,0.6097885,4.1953125,-2.7075615,1.0153271,-7.7010083,-2.9198177,-2.531744,-0.22662447,-2.974704,-2.723597,-4.6246743,0.7031724,-0.5366259,-1.6639369,-4.794744,-3.6505475,-2.5270677,-1.768186,-1.3041666,0.012135453,Kamal
626,-236.92807,107.07989,-15.889885,28.477139,-8.122357,16.125462,-13.491864,5.0329123,-15.361717,10.963553,-9.556927,9.556568,-4.7289467,4.6326027,-6.931388,13.167284,-6.8067417,4.1921225,-5.163028,-0.08092386,-2.2689438,2.7263093,-2.776499,1.3898864,-5.010967,-2.3898728,-1.192524,0.016649589,-1.6587691,-3.7789927,-4.2612553,1.2048193,-0.38880703,-0.22558674,-4.597008,-2.8051658,-4.18711,-2.9946456,-2.9688866,-1.4099014,Kamal
627,-198.91577,100.300476,-16.679436,28.131758,-6.7628703,15.332951,-19.978468,1.049279,-17.741846,11.568106,-13.108574,9.755773,-7.373338,1.400709,-8.7069845,6.193765,-8.072634,3.0492234,-5.724413,-2.0488768,-4.4330564,-1.1812983,-5.382538,1.4720615,-2.8154986,-0.2696672,-2.1894112,-1.6854726,-0.7415462,-0.9766789,-0.92106247,0.47924057,-1.6251584,-1.4961423,-2.60482,-1.6292448,-0.88509154,-1.2342122,-0.7228421,-2.2064679,Kamal
628,-337.5264,104.59559,-13.866291,26.463463,-18.057863,15.234808,-10.2728815,15.308238,-15.356775,12.317596,-7.7892923,6.6589093,-2.3636901,-1.1938967,-6.3815618,6.4501653,-11.904617,4.0101924,-3.7655995,2.623779,-7.28153,3.3898664,-6.4248457,0.86184716,-4.3301,1.3341359,-3.9577758,-2.1270895,-4.3501544,-0.5446095,-2.7224255,-0.66818595,-1.2565922,0.5930901,-3.1249392,0.07018694,-2.6227493,-0.2493252,-2.3314483,0.09397518,Kamal
629,-239.93565,107.7752,-53.911613,24.33773,-5.4536138,-15.383295,-9.584782,-5.8826756,-22.731823,12.183144,-21.742191,6.8411613,-12.758416,-2.939474,0.84815943,1.5844694,-17.006966,11.480637,-14.92536,0.5441403,-6.289003,-3.9568617,-2.3036509,-2.4044716,-0.15981497,-1.9767258,2.247587,2.5165412,3.8909242,5.042067,3.8372216,5.301253,5.8913856,3.166764,4.3535213,2.0305517,5.1318626,4.791458,1.3768296,2.0254915,Kamal
630,-245.07552,119.732994,-37.006287,2.1568596,-10.805085,-5.7810683,-16.56436,-3.5934622,-26.794254,1.4302264,-15.640367,8.26548,-6.662739,-4.776364,-8.852995,8.393327,-22.414848,14.562728,-7.6602473,-3.0589144,-3.5981,-3.7956166,-3.6058395,0.009681268,-3.3761804,0.38160816,-1.3703675,-3.9354722,0.8157207,-0.8712478,-3.6497502,-2.5282712,-0.009038165,-0.04114762,5.1525373,-0.22665781,4.2052016,3.0647933,0.9964164,3.1498792,Kamal
631,-258.6988,110.07825,-33.840305,21.43508,-7.687937,-1.9193089,-18.207464,-1.2266116,-23.423117,11.679492,-12.57869,6.587326,-7.4810524,-1.9187888,-5.192234,6.061064,-15.909681,7.885178,-6.990142,-1.929031,-2.962311,-1.4271559,-4.9119253,0.30209023,-6.6299186,-1.9714645,-0.37060565,-4.6766715,-1.2377911,-1.3055872,-3.0882542,-2.784118,-2.6865914,-2.2727046,-1.4418141,-4.470122,-3.957198,-0.86866397,-2.1369393,2.1421745,Kamal
632,-237.40164,106.61976,-18.295845,15.446367,7.2618737,5.332273,-7.7672706,8.173843,-23.518616,17.45722,-15.093343,9.536809,-5.30942,1.0401824,-4.330518,6.1539106,-13.672898,9.478959,-6.714858,-1.5824454,-4.337148,-2.8471434,-1.9338208,3.94224,-4.5285473,3.9445915,-0.72068334,-0.7522711,-1.8767698,1.2498872,-2.2020636,-0.5147191,2.8782508,-0.9303941,2.92939,-0.89556104,-0.70810103,-0.054990266,0.48428497,-0.58371776,Kamal
633,-343.89832,116.089134,-26.293179,19.038351,-26.67869,-2.7300277,-3.0504663,5.1929317,-18.697868,7.91612,-9.887386,4.1899076,-3.6614714,-0.6079456,-9.868153,1.0327682,-12.2626915,0.82468,-1.4939163,-5.412509,-5.038082,2.17801,-6.9446745,2.5962992,-3.4669034,-2.3572044,-2.1513534,0.5810291,0.6320057,0.9827863,-1.717771,-1.194771,-2.7355907,0.4921187,-2.3745754,-0.7651279,-0.56115955,-0.8912559,0.1996265,1.4864975,Kamal
634,-345.2675,107.53025,-24.76389,17.864798,-2.3776655,-2.1969461,-15.945981,1.8536278,-21.552301,16.973383,-11.083061,6.858956,-4.677494,-1.2422286,-1.5601993,2.8888798,-14.652705,3.3147907,-5.8849473,-4.2509675,-0.7559059,2.0684674,-2.9004512,-3.332788,-2.3018768,-1.7420651,-2.5694807,-2.547978,1.1384925,-0.2564497,0.16054028,1.575707,1.394852,1.3481073,-2.0340312,-0.3270379,-0.62449193,-1.1021535,-0.79434544,1.3086797,Kamal
635,-277.52664,123.63804,-40.399628,15.13173,0.64377123,1.1871119,-17.54816,-7.03068,-13.33582,7.8601713,-7.2296634,7.777851,-13.222421,-0.97917646,-11.565113,8.877602,-19.817072,4.6190643,-5.8803744,-0.6460518,-2.8057222,-3.5316176,-4.5606694,-1.0935137,-5.5855365,-0.7758686,-3.2886686,-2.470102,0.13942628,-1.9729286,-1.229983,4.2623353,-2.261052,1.5039423,-0.53645855,-3.558602,-0.13171516,-2.4280093,-1.0147501,-0.9607759,Kamal
636,-220.3376,97.509346,-51.709175,10.009447,-13.328469,-0.28678834,-19.968962,-4.226783,-22.694931,10.549708,-9.391033,6.6478543,-9.394024,-3.0146751,-8.752783,6.9339666,-19.022064,7.3804717,-7.3863473,-3.687985,-5.8194327,-0.9341907,-4.800635,0.008753524,-4.212788,3.2441387,5.0693855,1.7075924,6.7224383,4.45824,2.104559,3.6067295,3.1345088,1.5069281,4.046715,-0.87327063,2.0661185,0.17783503,0.5553284,-0.20359252,Kamal
637,-237.76141,75.61934,-33.09959,20.116898,-16.13261,-2.4978619,-16.870394,0.79702115,-18.722406,11.265501,-6.994742,6.580309,-2.950199,0.7721315,-5.924655,4.5463424,-12.948831,6.4769454,-3.289689,-2.3040032,-2.3869183,2.3911393,-4.0987477,2.641227,-2.3483844,1.5205004,-0.10696989,-1.1630514,0.67539126,-1.0911574,-0.86162114,2.2426705,1.6290181,1.6742439,1.7511725,1.0673994,-1.3128685,-0.45009783,0.34302405,1.3766595,Kamal
638,-213.57394,113.151115,-33.704823,30.422453,13.080247,6.210456,-15.803108,10.08295,-17.178913,18.429781,-8.526236,5.756165,-0.5783446,7.4286246,-11.608561,19.20598,-11.918544,8.626684,2.628657,-5.0849156,-3.8604836,0.29054385,-4.765302,3.7764864,-5.361917,-2.8410711,-0.3207763,-5.5977626,2.8091817,2.3986173,2.6346834,4.470424,1.9893266,1.6631843,2.5680575,0.13578631,0.23401219,-1.7814608,-0.68995446,0.27717718,Kamal
639,-168.39528,101.47325,-29.799204,41.598343,-13.685118,15.97524,-14.144811,5.122786,-8.071084,12.991101,0.5829506,7.0193486,-6.90294,-0.577751,-3.7350998,8.259028,-7.309135,7.4604664,-5.927368,0.49320996,-5.4584937,-2.8863018,-2.9254863,0.6424998,0.5696446,2.1216764,4.2425914,1.9824946,2.6041102,0.8581871,-0.63855004,-0.62002236,0.24211897,0.13633351,0.5261564,-0.93849194,-0.10732369,0.76782256,-0.5197362,-2.604886,Kamal
640,-187.33963,121.27578,-31.474031,27.298784,-4.5130773,10.404663,-13.448676,4.971513,-11.962229,13.767714,-6.0429187,12.372268,-6.444085,7.682048,-10.191941,10.338083,-14.4316,10.392563,-5.6086636,1.4408842,-2.7355142,1.6417463,-5.239987,1.7685717,-4.497764,1.3455433,0.17202911,0.75349176,-1.6367862,1.3079368,-1.9849864,-2.475257,-1.4697767,-2.1108088,-0.035170816,-0.28104416,0.6664619,0.001448683,-1.6502163,2.289126,Kamal
641,-360.01205,101.411545,-22.548094,23.186516,3.6526465,-1.1344639,-10.262671,4.278893,-16.952015,4.507705,-14.574533,2.2102156,-5.005178,-3.3131797,-6.1614423,1.8517964,-13.02051,7.181141,-9.84015,-0.5173881,-2.3942263,-2.6031704,-1.064671,1.3675287,-2.2257266,-0.11139506,-0.5639854,-1.3004265,2.0564125,-0.9979773,-1.332375,-1.046581,-1.3669385,-0.004942019,0.8885834,-1.0519305,0.8744835,-2.6268845,0.46633962,-2.011784,Kamal
642,-311.24835,105.310265,-21.363335,20.341877,-1.8035837,-4.1343665,-12.325583,1.7068535,-18.68049,6.571928,-11.390094,0.27063864,-3.0518909,-2.784213,-10.223011,5.634512,-15.046997,4.2875595,-6.795558,-3.0594037,-3.7341676,-4.081666,-2.5159087,-2.3068397,-3.6007328,-1.1025548,-2.2526515,-1.8248379,0.071274474,-0.64635855,-2.1182356,-1.364873,-2.0013714,-0.56856346,-0.4164911,-0.86331064,-0.3350548,-0.48802453,0.6635594,0.038968433,Kamal
643,-286.9261,115.706795,-36.44857,19.626617,-4.1963396,-2.4423285,-12.507988,-7.8446374,-14.461512,5.062932,-11.51229,6.372073,-5.004675,-4.495873,-10.4641075,7.368313,-16.83285,5.1500034,-7.5371747,-3.3126135,-3.8153515,-2.4789472,-4.3257184,-1.2912923,-6.633303,-1.2088124,-2.589075,-3.0544128,-0.3894001,-1.1385335,-1.9595971,-0.4233668,0.42277768,-0.9711422,1.629975,-0.84781784,2.7750611,0.36563578,1.4558438,0.71540266,Kamal
644,-254.71263,116.42415,-28.328135,20.824638,-10.766555,4.226021,-18.855692,-0.8799198,-24.492619,8.620502,-17.37848,4.606221,0.67486775,-3.9907067,-3.4822881,5.054388,-9.93623,1.5773071,-0.4258125,-5.144461,-5.1685,0.326044,-3.4692428,-0.39173105,-3.0672758,0.013905228,-1.2136036,-2.491439,-0.64160883,1.4356248,-4.103116,-0.11529148,-2.155189,1.0887648,-2.3688347,-0.9214508,0.6866474,-1.0646094,-1.6432897,-0.06191438,Kamal
645,-267.2746,129.9913,-7.094612,23.328362,5.9647355,6.6511946,-8.082546,-0.21753617,-11.101079,5.9837575,-7.4113665,6.9192247,-0.76348335,-4.6856027,-2.8533869,5.7953005,-8.415491,3.8305354,-0.047797013,-5.049753,-1.1848749,-0.8952971,-3.247209,-0.27202508,-3.450481,-1.0056705,-1.9730957,-3.9393551,2.9767191,-4.0996556,-2.2038996,-0.283,-2.5081186,-1.3268749,-2.914958,-3.1651292,-1.7964878,-2.5956087,-0.18498681,-2.9268181,Kamal
646,-232.07358,131.57652,-10.098438,18.177847,0.38104814,9.251542,-9.0058365,2.1871321,-19.330011,8.758327,-9.776713,8.972523,-10.841471,-0.19859749,-6.1530995,2.8513265,-10.899146,5.144732,-4.1023746,1.9567878,-0.5061652,4.5985293,1.4531785,4.6569233,-2.4007108,2.7937253,-1.5827887,-1.0861309,-1.8888464,-3.3531973,-1.2965575,-3.5602689,-3.234764,-4.9638424,-4.5317335,-3.8908906,-1.0115967,-1.1595072,0.26315036,1.7221535,Kamal
647,-324.344,116.00261,-5.620447,27.493258,7.395261,5.906135,-5.7586675,4.2014885,-12.684817,11.408912,-13.640737,9.727802,-1.8033653,-1.5222603,-0.05556796,5.9090447,-5.9560604,13.760178,-10.98021,6.070055,-2.7588818,-1.515408,1.6940331,-1.3289996,2.7673855,-5.499738,2.7725272,0.96480274,5.965386,-4.067796,2.5261948,6.424421,-3.3191895,3.257835,-1.6000458,-2.1421754,3.1733494,-6.394341,0.999999,4.0472856,Kamal
648,-204.511,123.455154,-27.934958,24.477592,-4.785076,9.395968,-5.3596277,-3.5377183,-16.198729,17.393473,-7.9137506,17.596651,-10.994276,2.8081622,-1.6283653,4.929433,-9.120415,6.587252,-6.499185,-0.8057763,-4.542262,0.69641227,-4.6070085,6.0348797,-2.3421977,4.705824,-1.7926981,-0.5218401,0.21398287,-1.09167,-1.3808568,-0.5362497,0.16647394,-2.2068698,-0.6349979,-2.691714,-0.5789113,-3.5919542,-0.5278222,-0.6372374,Kamal
649,-379.96515,116.37736,-8.632153,19.081957,-1.1168842,-1.3885223,-3.6917586,-1.9084927,-7.8244953,6.1411796,-3.5250134,3.2199059,-1.5059307,-0.73405236,0.992172,-0.1253158,-6.082622,5.450253,-3.2297738,-1.5362053,-1.164607,-0.5626349,-1.0573527,0.2182778,0.9596216,0.5329054,1.6654358,-0.004125697,1.7271196,0.91697276,3.0871112,0.9097496,1.0253197,-0.20620762,0.03684909,-0.40707883,-0.1046013,0.024685081,-0.48431954,-0.64184195,Kamal
650,-336.67343,125.001526,-21.598963,24.623959,-15.019532,-4.843924,-9.299589,-11.036945,-1.879439,-6.438712,1.735774,-1.8951516,-4.7916965,2.3142514,-11.321603,1.2661178,-6.623273,-4.205606,-9.748282,-1.9510286,-6.321213,-1.2599322,-7.1649046,-0.34492096,-6.2172236,0.084314965,2.0536418,8.934889,8.278979,12.156658,6.9713163,3.2433033,-1.0815914,2.2774692,0.3580651,0.9061902,0.5922368,-0.77704465,-2.0989778,-1.8359137,Kamal
651,-369.06787,123.793076,-12.814005,15.465869,-23.549978,-12.7032995,-0.5526479,-18.007038,-2.6102846,-3.319158,-2.3011577,1.0393013,-6.5303764,6.4713235,-3.8000798,8.330981,4.356542,-0.25463048,-3.6535866,1.3608332,-2.6299534,3.816135,-4.795156,3.269567,-3.9960759,1.8919007,0.027053323,4.2949624,3.9760268,3.7979238,2.6973512,-0.040998284,0.9191939,2.9485974,1.0647293,1.1131232,2.0112493,-0.12020186,-1.5001085,0.59206635,Kamal
652,-308.85364,114.1981,-24.308262,8.855815,-6.276482,-3.943142,-18.115732,-8.196008,-19.33883,7.5228367,-13.814108,8.788433,-0.4957148,-5.864841,-0.1382489,3.4573188,-12.5139475,6.7122326,-5.8501267,-1.9909961,-4.1833787,-3.4880621,-1.160826,-1.7238542,-4.771148,0.8077366,-1.2816576,-2.650807,0.5440773,-1.7413679,1.7001708,-0.45336697,3.6687088,2.9127336,1.3148116,2.884255,2.9924319,0.113324314,3.6701195,0.6019636,Kamal
653,-320.99347,119.45686,-24.887821,20.887016,2.5540266,-2.1362584,-20.618168,-6.4954176,-20.169245,8.116457,-14.483096,1.4163554,-2.8664997,-7.5387006,-1.8612156,1.5228372,-12.879544,3.7788224,-5.5697055,-4.2655354,-2.965241,-3.6547816,-0.92722034,0.32281896,-4.810421,3.7221785,-2.7667363,-2.1841283,4.146881,0.19489235,1.4174365,2.008258,2.1094983,-0.33735818,-1.7479787,-0.6366768,0.86570144,-1.2623767,0.9868757,-0.90674454,Kamal
654,-305.00024,114.96293,-11.585716,11.158627,-12.119124,-1.7757361,-8.76176,-1.740896,-23.067856,2.2552414,-7.164651,3.8613417,-7.5501513,-1.1204551,-7.8260946,-0.12916668,-14.529313,6.5911207,-5.34499,-4.322176,-0.9088385,-0.9502707,-3.1705942,1.2392414,-0.56301063,0.122358054,-0.32327953,0.91772056,3.1726346,0.14677563,1.2081548,1.4242119,0.6001427,-0.082058676,0.8385908,-2.239282,2.382403,-1.7133887,1.793332,-1.1501405,Kamal
655,-346.94922,104.52186,-12.672878,18.713715,0.24697834,13.309208,-9.287954,6.187706,-9.069158,9.558182,-6.4203453,7.188184,-2.7679923,4.184516,-3.769294,-0.06742271,-6.532349,6.362307,-2.3109035,1.9497252,-3.4064307,-2.3424184,-2.560475,2.110334,-1.2480112,2.0918038,0.17862874,1.3405106,1.8360773,1.0746295,0.26275414,-2.3914254,0.29829386,0.45833135,2.031495,-1.2789941,1.6418972,-1.174128,-2.1084137,-1.2914152,Kamal
656,-365.5127,88.77007,-39.16209,-0.6756083,-1.6515776,-3.562296,-20.858728,3.6471093,-27.659925,10.193283,-8.272175,-5.6080804,-5.1081514,1.2829665,-8.842071,1.1176434,-13.018567,0.45593017,-6.2206798,-5.6359906,-4.9148154,-1.3307514,-6.124991,-2.2380407,-2.8917902,-0.71132284,0.28619808,0.70664096,-1.2120214,3.162614,-2.4953003,0.73790413,-0.4902343,-0.36172825,-0.15087628,-0.24187423,1.1615604,0.8385871,-1.4280658,-1.2617419,Kamal
657,-411.89584,85.06746,-19.524544,9.754346,-14.732779,-4.156849,-2.828714,-5.464133,-26.97644,2.5522838,-6.126466,1.9162083,-4.0070357,-0.18685912,-8.485773,-0.34817865,-9.618562,0.9521023,-5.1074476,-5.035577,-2.1090746,-2.0149212,-2.8642569,-1.0563201,-3.4217072,-0.394569,-1.4911209,-1.8784174,1.4537368,0.044159573,-0.5033469,0.7018142,0.049900923,2.0196848,1.8877401,0.6987873,2.1146748,1.0101019,1.5040978,2.505441,Kamal
658,-293.49417,114.94259,-39.144165,5.7478023,2.6547534,-11.988655,-29.284426,-7.4758005,-21.833042,3.6735454,-15.8962145,5.049568,-4.800159,-8.271764,-8.147278,7.380812,-21.37796,7.2811475,-6.143189,-5.76178,-3.4169092,-4.6679335,-4.022098,-4.6769433,-9.379389,-3.3482635,-2.8957474,-5.190053,-0.66625035,-2.3398037,0.8653075,2.1767526,6.54476,5.746497,7.7542367,5.336202,6.2978625,2.4377956,0.94341886,-0.3183565,Kamal
659,-232.01573,96.50751,-21.831127,14.581189,-8.175487,3.4771366,-20.476473,-1.0042973,-23.693115,7.0486584,-10.789373,6.744481,-5.921231,-3.3153114,-9.775703,1.9537759,-13.860967,1.7809585,-4.5098276,-8.436794,-5.253107,1.9941758,-8.539986,-1.0561144,-7.2850676,-2.485937,-3.6342778,-5.0027313,0.11117506,-0.046105623,1.6316228,4.70693,3.371007,2.5010693,1.2808659,2.7406425,0.14095008,2.525443,-0.2676225,1.899195,Kamal
660,-240.01874,87.08619,-54.971146,6.80237,-14.871687,-8.514687,-21.29827,-7.3607783,-24.404564,5.2566433,-12.089758,5.345527,-7.5720124,-3.3692167,-11.519055,5.87307,-19.737204,3.48072,-5.8565826,-6.862364,1.7474432,4.6492333,8.669007,10.278118,2.4344625,5.6710715,-0.723951,1.4963588,5.107489,1.4933163,-0.507038,-0.7177211,0.4222877,1.0623181,0.34744334,-1.2882719,-2.8018522,-0.487376,0.36781216,-1.3562157,Kamal
661,-338.8983,88.10397,-59.122967,22.336935,8.745665,-5.1663523,-25.58025,-10.899498,-16.426516,-9.611671,-18.476398,-2.9895167,-7.5432844,-4.12085,-6.1295595,-1.3637884,-6.064307,4.833214,1.8728681,-3.0651271,10.708945,10.244234,10.615122,10.681229,-7.8272023,-2.70086,-6.3815584,-2.7455347,0.91301906,-2.124832,-3.954194,-5.52724,-0.78493816,4.18186,1.062522,-0.4078585,-2.9378278,-1.2199241,0.008086138,0.17379883,Kamal
662,-342.71182,105.73166,-26.924917,27.754677,6.290597,-5.068413,-26.672407,-0.19656645,-20.969408,8.230614,-13.511975,-1.6488227,1.3494569,1.7805122,1.4739882,0.40316135,-5.398422,5.3757243,-5.757789,-10.684999,0.23782212,-4.9366984,-1.3060879,-5.143831,-1.8778039,5.7643676,-2.698845,6.86367,3.3754082,7.875117,-2.0632617,7.4606075,-5.340762,3.6758735,-2.8042552,2.5194843,-1.9374746,0.53303546,1.7368466,-0.7574574,Kamal
663,-275.05038,123.10643,-25.413765,4.2447557,-1.0718021,-10.115388,-16.272558,2.3555334,-28.148607,9.256895,-8.300993,2.225244,-10.244889,-2.6974366,-4.1042757,4.8894854,-12.144966,0.42635557,-4.536068,-7.741313,0.23867035,-3.6940174,-3.7445588,-2.5981183,-3.6512766,-1.0228223,0.23959611,-0.16593182,2.7465703,4.1762295,-0.032520674,4.7579865,1.8378228,1.1814375,0.9080472,-0.52245355,0.16825855,1.2079698,-0.8432152,2.3370407,Kamal
664,-260.38577,102.732796,-33.282436,16.971008,23.259527,-13.395278,-24.376156,-0.24092323,-38.544907,12.600526,-20.20234,-3.9264772,-0.19760507,-3.8890347,-9.926504,12.649054,-13.613256,0.012686785,0.28112483,-8.684199,-3.7205005,-5.067774,-7.0768595,-2.872833,-6.5578313,-3.2919955,-2.1608398,-3.5469565,-4.3072796,3.9220743,-6.5995226,1.670933,-3.060781,-2.1178155,1.4162402,1.1823733,6.519804,4.8804274,4.4586673,5.4958596,Kamal
665,-267.40878,95.360985,-42.6811,30.718369,20.15056,-20.942005,-21.001816,0.28543413,-17.345621,17.274076,-13.659762,7.0548787,-6.4421887,8.259814,-8.437338,7.310553,-12.061705,-0.60524386,-3.6894825,0.0386387,-0.14638683,-7.4193892,-2.3466582,-6.5747585,-4.063692,3.0680304,-5.3639607,3.7992494,-1.0177541,4.5450425,-2.5942698,3.7047582,-3.6538656,-0.84120256,-1.7749842,2.8577633,-1.5062551,1.1400653,-0.6474974,4.218117,Kamal
